id,name,country_id,year_began,year_ended,notes,url
10028,H-Bomb Comics,225,2003,NULL,2003 start date is based on indicia date of a single comic (Vamptrix [nn]) which contains no ads for back issues for this or any other title.,NULL
10029,Dead Brick Press,225,2013,NULL,Self-publishing for Denver Colorado-based cartoonist Thane Benson.,http://thanebenson.com/
10030,Gárgola Ediciones,11,2004,NULL,NULL,http://www.gargolaediciones.com.ar/
10031,شركة المطبوعات العربية -باريس [Publications arabes société - Paris],72,NULL,NULL,NULL,NULL
10032,Tchotchke Productions,225,1997,1997,Ellen Forney's self-publishing moniker.,NULL
10033,Tinto Press,225,2010,NULL,"From their website:""We are a boutique publisher of graphic novels sequential art and minicomics.""",http://www.tintopress.com/
10034,Chris Sisneros,225,2013,NULL,self-publishing for Denver Colorado-based cartoonist Chris Sisneros,NULL
10035,Egmont Imagination India,101,2000,NULL,NULL,NULL
10036,Vaka-Helgafell,105,NULL,NULL,NULL,NULL
10037,Space Goat Productions,225,2006,NULL,NULL,http://spacegoatproductions.com/
10038,[Unknown Japanese Publishers],109,1800,NULL,Used when the publisher of a comic or book can not be determined. Some of these may be obvious if the book is in hand but the information was not available online when the book was added.,NULL
10039,Corriere della Sera / Rizzoli Lizard,106,2013,NULL,NULL,NULL
10040,La Editorial Común,11,2011,NULL,Fundado por Ricardo Siri Liniers y Angie Erhart Del Campo,http://laeditorialcomun.com/
10041,Editorial Kalandraka,65,1998,NULL,NULL,http://www.kalandraka.com/en/
10042,Rochester Electronics LLC,225,NULL,NULL,Electronics company that infrequently published an educational comic book.,http://www.rocelec.com/about-rochester-electronics/captain-rochester/
10043,Bad Press,225,2006,NULL,NULL,NULL
10044,Fusi Orari ; Coconino Press,106,2008,NULL,NULL,NULL
10045,Moebius Editora,11,2008,NULL,NULL,http://espaciomoebius.weebly.com/
10046,Les Rêveurs,72,1997,NULL,NULL,http://www.editionslesreveurs.com/
10047,Armand Colin,72,1870,NULL,NULL,http://www.armand-colin.com/
10048,Kat & Heap,225,1978,1978,NULL,NULL
10049,Bob Laughlin,225,NULL,NULL,NULL,NULL
10050,Joe Waldon,225,1981,1981,Texas-based cartoonist.,NULL
10051,Idaho Comics Group,225,2014,NULL,NULL,http://idahocomicsgroupinc.tumblr.com/
10052,D. B. Features,225,1972,1972,Publishing name of Dale Broadhurst,NULL
10053,La Silueta Ediciones,46,2002,NULL,NULL,http://www.lasilueta.com/
10054,RiL Editores,43,1991,NULL,NULL,http://www.rileditores.com/
10055,Arktinen Banaani,67,1995,NULL,NULL,http://arktinenbanaani.fi/
10056,Bel-Ami Edizioni,106,2008,NULL,NULL,http://www.baedizioni.it/
10057,DieGo Comics Publishing,75,2012,NULL,NULL,http://www.diegopublishing.co.uk/
10058,DWAP Productions,225,2006,NULL,NULL,http://dwapproductions.com/
10059,Editora JBC,29,1995,NULL,NULL,http://www.editorajbc.com.br/
10060,Legioncomix,150,2014,NULL,NULL,http://legioncomix.com/
10061,Éditions Mille-Îles,36,1989,NULL,NULL,NULL
10062,Mirror Comics,36,2010,2015,Founded by Dominic Bercier and Allan Isfan,http://www.mirrorcomics.com/
10063,Pika Edition,72,2000,NULL,NULL,http://www.pika.fr/
10064,Elex Media Komputindo,98,1985,NULL,NULL,http://elexdigital.co.id/
10065,Editorial Ivrea,11,1997,NULL,NULL,http://www.editorialivrea.com/ARG/
10066,Ivrea Suomi,67,2007,NULL,Finnish division of the Argentine manga publisher Ivrea.,http://www.ivreasuomi.com/
10067,Le Cri,20,1981,2013,Racheté par les éditions Mols en 2014.,http://www.lecri.be/
10068,Borderline Press,75,2013,2015,NULL,http://www.borderline-press.com/
10069,Youth in Decline,225,2013,NULL,NULL,http://youthindecline.com/
10070,Afterburn Press,225,2004,NULL,NULL,http://afterburnpress.com/
10071,E-Comix,225,2015,NULL,NULL,http://www.e-comix.net/
10072,Det norske hedningsamfunn,160,1975,NULL,NULL,NULL
10073,Ultrarradio Ediciones,65,2011,NULL,NULL,http://ultrarradio.com/
10074,Feroces Editores,43,2005,NULL,NULL,http://www.feroceseditores.cl/
10075,Comic.ar Ediciones,11,2009,NULL,NULL,http://comicpuntoar.blogspot.com/
10076,Loco Rabia,11,2008,NULL,NULL,http://www.locorabia.com.ar/
10077,PT Gramedia Pustaka Utama,98,1973,NULL,NULL,http://www.gramedia.com/
10078,Native Realities Press,225,2001,NULL,NULL,http://www.nativerealities.com/
10079,Genuine Comics,159,2015,NULL,Opgericht door Dave Brink.,NULL
10080,Jeroen Funke,159,2007,NULL,NULL,http://www.lamelos.nl/
10081,Willi Blöß Verlag,54,2003,NULL,NULL,http://kuenstler-biografien.de/
10082,Berres,54,1983,NULL,NULL,NULL
10083,Mooncow Comics,225,2004,NULL,Self-publishing collective for Denver Colorado cartoonists John Peters and Vincent Sneed.,http://mooncowcomics.com/
10084,Denise Schroeder/Laurissa Hughes,225,2015,NULL,Self-publishing for Denver Colorado cartoonists Denise Schroeder & Laurissa Hughes,http://www.laurissahughes.com/
10085,Chromatic Press,36,2013,NULL,NULL,http://chromaticpress.com/
10086,6 Pieds Sous Terre,72,1992,NULL,NULL,http://www.pastis.org/6piedssousterre/
10087,Le 9ème Monde,72,1997,NULL,NULL,http://le9ememonde.blogspot.com/
10088,MAD Fabrik,20,2009,NULL,Bought by Glénat in 2013.,http://www.madfabrik.com/
10089,L'AANAL [Association pour l'Apologie du 9e Art Libre],72,1984,1990,Precursor to L'Association.,NULL
10090,Éditions Akata,72,2013,NULL,Affiliated with Editions Delcourt from 2001 to 2013.,http://www.akata.fr/
10091,Alain Beaulet,72,1984,NULL,NULL,http://www.alainbeaulet.com/
10092,Retail Business Solutions Inc.,225,NULL,NULL,NULL,NULL
10093,Société Française de Presse Illustrée (SFPI),72,NULL,NULL,NULL,NULL
10094,An Here,72,1983,2006,NULL,NULL
10095,Athéna Éditions,72,1993,NULL,NULL,http://www.athena-editions.com/
10096,Au Bord des Continents,72,1993,NULL,NULL,http://www.au-bord-des-continents.com/
10097,Automne 67,72,1991,NULL,NULL,http://www.automne67.com/
10098,Bang Ediciones,65,2004,NULL,NULL,http://www.bangediciones.com/
10099,Bannoù-heol,72,1999,NULL,NULL,http://www.b-heol.com/
10100,BDMusic,72,2003,NULL,NULL,http://www.bdmusic-egalerie.com/
10101,Éditions BD'Star,72,1978,1979,NULL,NULL
10102,Les Éditions de la Séguinière,72,1979,1984,NULL,NULL
10103,Éditions Tabary,72,1979,2008,Créée par Jean Tabary,NULL
10104,Bichro,72,1998,NULL,NULL,NULL
10105,Black Box Éditions,72,2009,NULL,NULL,http://www.blackbox-editions.com/
10106,Booken Manga,72,2010,NULL,NULL,http://www.bookenmanga.com/
10107,La Boîte à Bulles,72,2003,NULL,NULL,http://la-boite-a-bulles.com/
10108,Editions Bréal,72,1969,NULL,NULL,http://www.editions-breal.fr/
10109,Комиксы Bubble [Bubble Comics],183,2012,NULL,NULL,http://www.bubble.ru/
10110,Café Creed,72,1998,NULL,NULL,http://www.cafe-creed.com/
10111,La Cafetière,72,1996,NULL,NULL,http://www.lacafetiere.org/
10112,Castagniééé,40,2001,2013,NULL,https://web.archive.org/web/*/http://www.castagnieee.com/
10113,Éditions de la Cerise,72,2003,NULL,NULL,http://www.editionsdelacerise.com/
10114,Champaka,20,1984,NULL,NULL,http://www.champaka.be/
10115,Colosse,36,2002,NULL,NULL,http://collectioncolosse.com/
10116,Éditions Charrette,72,1996,NULL,NULL,http://editions.charrette.free.fr/
10117,Le Cherche midi,72,1978,NULL,NULL,http://www.cherche-midi.com/
10118,Le Coffre à BD,72,2004,NULL,NULL,http://coffre-a-bd.com/
10119,Comics Conosur,11,2003,NULL,NULL,http://www.comicsconosur.net/
10120,Éditions Orphie,181,1984,NULL,NULL,http://www.editions-orphie.com/
10121,Epsilon Éditions,181,2005,NULL,NULL,http://www.epsiloneditions.com/
10122,Des Bulles dans l'Océan,181,1998,NULL,NULL,http://www.des-bulles-dans-l-ocean.com/
10123,L'association Band' Décidée,181,1986,NULL,NULL,http://sites.reunionweb.org/margouillat/sommaire.htm
10124,Éditions du Château,72,1985,1992,NULL,NULL
10125,Keenan Marshall Keller,225,NULL,NULL,NULL,http://www.humansforlife.com/
10126,Comics House,151,1995,NULL,NULL,NULL
10127,Le Cycliste,72,1993,NULL,NULL,https://web.archive.org/web/20040401000000*/http://lecycliste.com
10128,Daewon Media,117,1973,NULL,NULL,http://www.daewonmedia.com/
10129,Diamond Comics,101,1978,NULL,NULL,http://www.diamondcomicsindia.in/
10130,Drozophile Editions,40,1997,NULL,NULL,http://www.drozophile.ch/
10131,Rue de Sèvres,72,2013,NULL,NULL,http://www.editions-ruedesevres.fr/
10132,Księgarnia Prawnicza,173,2006,NULL,NULL,NULL
10133,Éditions Tanibis,72,2000,NULL,Address:19 Rue Francis Chirat69100 Villeurbanne,http://www.tanibis.net/
10134,Éditions de la Gouttière,72,2009,NULL,NULL,http://www.editionsdelagouttiere.com/
10135,Éditions de l'Élan,20,2002,NULL,NULL,http://www.editionselan.be/
10136,Les Éditions du Triomphe,72,1992,NULL,NULL,http://www.editionsdutriomphe.fr/
10137,Éditions Calva,72,1982,1989,NULL,NULL
10138,Greantori,72,1982,1987,NULL,NULL
10139,Éditions du Phoenix,36,NULL,NULL,NULL,http://www.editionsduphoenix.com/
10140,Chiarosuro and X+,36,1986,1986,NULL,NULL
10141,Éditions du Philactère,36,1989,1989,NULL,NULL
10142,Éditions Fei,72,2009,NULL,NULL,http://www.editions-fei.com/
10143,Les éditions Flouzemaker,20,2005,NULL,NULL,http://flouzemaker.over-blog.com/
10144,Éditions FLBLB,72,2002,NULL,NULL,http://www.flblb.com/
10145,Gordinne,20,1830,1959,NULL,NULL
10146,Les éditions Groinge,72,1993,2010,NULL,http://groinge.fr/
10147,Haksan Culture Company,117,NULL,NULL,NULL,https://www.haksanpub.co.kr/
10148,芸文社 [Geibunsya],109,1954,NULL,Does not appear to publish any manga currently but has in the past.,http://geibunsha.co.jp/
10149,Nederlandse Spoorwegen,159,NULL,NULL,NULL,http://www.ns.nl/
10150,Magazine Services,159,1990,1995,NULL,NULL
10151,Salamandra,65,1989,NULL,NULL,http://salamandra.info/
10152,Treize étrange,72,1994,NULL,Merged with Glénat in 2008.,NULL
10153,Xiao Pan,72,2005,2012,NULL,NULL
10154,Editions Philippe Picquier,72,1986,NULL,NULL,http://www.editions-picquier.fr/
10155,Tête rock underground,72,NULL,NULL,NULL,NULL
10156,Editorial Láinez,11,NULL,NULL,Fundado por Manuel Láinez. Seguido por Editorial EDMAL.,NULL
10157,Éditions Kontre Kulture,72,2011,NULL,Publisher of at least some anti-semitic material.,http://www.kontrekulture.com/
10158,Éditions Petit à Petit,72,1997,NULL,NULL,http://www.petitapetit.fr/
10159,Ensemble Comics,225,2015,NULL,Self-publishing for Fort Collins Colorado cartoonists Jon Bonjour (aka Jon Bon) and Jamie Bonjour.,http://www.ensemblecomics.com/
10160,Plain Vanilla Comics,225,2012,NULL,NULL,NULL
10161,Manteau,20,1938,NULL,Gevestigd in Brussel.,NULL
10162,Eric Porter Studios,14,1943,NULL,NULL,NULL
10163,De Inktpot,159,2003,NULL,Collectief van Utrechtse stripmakers.,http://www.de-inktpot.nl/
10164,Institute for Food and Development Policy,225,1975,NULL,NULL,http://www.foodfirst.org/
10165,Second Try,225,1995,1995,Publishing moniker of Lisa Brosig.,NULL
10166,Fake,159,NULL,NULL,NULL,NULL
10167,Hans Klaver,159,2004,NULL,Zelf-uitgaves van Hans Klaver alias Schwantz.,NULL
10168,Alemar's Bookstore,171,1958,NULL,NULL,NULL
10169,National Book Store [National Bookstore],171,1945,NULL,NULL,http://www.nationalbookstore.com.ph/
10170,Greg Stump,225,2009,NULL,NULL,NULL
10171,Third Nipple Press,225,2013,NULL,Self-publishing for writer Nick Blodgett,NULL
10172,Walburg Pers,159,1961,NULL,Gevestigd in Zutphen.,http://www.walburgpers.nl/
10173,Level 10 Entertainment,101,2009,NULL,NULL,http://www.level10comics.com/
10174,Les Editions Magnard,72,1933,NULL,NULL,http://www.magnard.fr/
10175,Makaka Éditions,72,2007,NULL,NULL,http://www.makaka-editions.com/
10176,Manolosanctis,72,2009,2012,NULL,http://wayback.archive.org/web/*/manolosanctis.com
10177,Marabout,72,1949,NULL,Marabout est un éditeur du groupe Hachette Livre.,http://www.marabout.com/
10178,Module Étrange,72,2005,NULL,NULL,http://www.module-etrange.com/
10179,Muteki,72,2003,2004,NULL,NULL
10180,Kaleidoscope Comix,225,2014,NULL,Additional URLs:http://kaleidoscopecomix.tumblr.com/https://www.facebook.com/KaleidoscopeComix,http://www.kaleidoscopecomics.com/
10181,Jaundice Press,225,NULL,NULL,"Founded by Larry Rosenstein. Early 1970s Publisher of ""The San Francisco Ball"" and other adult-oriented underground publications. May have been located in various California cities at one point or the other. One of their addresses was: Jaundice Press Inc.   17620 Sherman Way Van Nuys CA 91406",NULL
10182,Warrant Publishing,225,2014,NULL,NULL,http://www.thecreepsmagazine.com/
10183,Éditions Niffle,20,1997,2006,NULL,NULL
10184,Nobi Nobi,72,2010,NULL,NULL,http://www.nobi-nobi.fr/
10185,Noir Dessin Production,20,1992,NULL,NULL,http://www.noirdessin.be/
10186,Sketch Studio,72,NULL,NULL,NULL,NULL
10187,Actes de Vengeance,72,1992,1993,NULL,NULL
10188,Editions du Rocher,20,1993,1997,NULL,NULL
10189,E.L.A.N.,72,1946,1951,NULL,NULL
10190,SNPI (Société Nationale de Presse Illustrée),72,1948,1954,NULL,NULL
10191,Editorial Maga,65,1951,1986,NULL,NULL
10192,Recerca Editorial,65,1991,2007,NULL,NULL
10193,J. Rueff,72,1881,1908,NULL,NULL
10194,The American Legion,225,1919,NULL,A veterans organization although they do publish The American Legion magazine which sometimes carries cartoons.,http://www.legion.org/
10195,Éditeur inconnu,72,NULL,NULL,NULL,NULL
10196,Van der Valk Publicaties,159,NULL,NULL,NULL,NULL
10197,Tandem Verlag,54,1994,NULL,NULL,NULL
10198,Tuttle Publishing,225,1948,NULL,"Founded in 1948 as ""Charles E. Tuttle Company"". Specializes in books about Japanese language and culture although in recent years has branched out to other Asian languages and cultures. When started the company also distributed English language books in Japan but that part of the business was spun off into a separate company in 1953. Changed name to ""Tuttle Publishing"" in 1996 when it merged with ""Periplus Editions"".",http://www.tuttlepublishing.com/
10199,リーダーズ ダイジェスト 日本支社 [Reader's Digest Japan Branch],109,1960,1964,"Japanese Disney Comic Series. listed in I.N.D.U.C.K.S. but not complete.http://coa.inducks.org/publication.php?c=jp/DKExternal link: 国立国会図書館 (National Diet Library)""Lands of Disney"" published by the Reader's Digest Japan between 1960 and 1964",http://translate.google.com.au/translate?hl=en&sl=ja&u=http://shop.plaza.rakuten.co.jp/iraka/diary/detail/201302050000&prev=search
10200,Mary Fleener,225,1984,NULL,"Mary's first solo comic was ""HooDoo"" (published by Ray Zone) in 1988. But she was doing mini-comics at least as far back as the mid-1980s.",http://www.maryfleener.com/index.html
10201,Keiler Roberts,225,2012,NULL,NULL,http://keilerroberts.com/index.html
10202,The North American Congress on Latin America,225,1966,NULL,"Nonprofit organization founded (after the 1966 US invasion of the Dominican Republic) to counter bias found in the mainstream media. Publisher of the ""NACLA Report on the Americas"" and other publications.",http://www.nacla.org/
10203,Weirdo Publishing Company,225,1975,1977,Founded by Jay L. Zilber.,NULL
10204,Teiera,106,2010,NULL,NULL,http://www.teiera.net/
10205,Éditions de L'Œuf,72,1997,NULL,NULL,http://www.editions-loeuf.com/
10206,Onapratut,72,2002,NULL,NULL,http://www.onapratut.fr/
10207,Ototo,72,2011,NULL,NULL,http://www.ototo.fr/
10208,GP Publishing,106,NULL,NULL,NULL,https://www.facebook.com/GPMangaITA
10209,7even Age Entertainment,106,NULL,NULL,NULL,http://www.7age.it/
10210,Tridimensional,106,NULL,NULL,Publisher of children's magazines including comics.,http://www.tridimensional.it/
10211,Llanto de Mudo,11,1995,2016,NULL,http://www.llantodemudo.blogspot.com/
10212,Dragoncomics,226,2003,2011,"Creado por Roy & Bea. El nombre se cambio a ""Dragoncomics Editora"" en el 2011.",NULL
10213,Dragoncomics Editora,226,2011,NULL,"Fundado por Roy y Bea. Antes del 2011 la editora estaba conocido como ""Dragon Comics""",http://www.dragoncomics.com.uy/index.php
10214,Domus Editora,11,2005,2008,Fundado por Martín Casanova,https://web.archive.org/web/20080709004834/http://www.domuseditora.com.ar/
10215,Ediciones Noviembre,11,2006,NULL,NULL,http://edicionesnoviembre.blogspot.com/
10216,Trilita Ediciones,65,2014,NULL,Editorial con clásicos de la BD francesa del humor.,http://trilitaediciones.blogspot.com/
10217,Diminuta Editorial,65,2014,NULL,NULL,https://www.facebook.com/diminuta.editorial/timeline?ref=page_internal
10218,Entrecomics Comics,65,2012,NULL,Entrecomics empezo en el 2006 como una publicación de internet sobre comics. Su editorial empezo en el 2012.,http://www.entrecomicscomics.com/
10219,Fulgencio Pimentel; Entrecomics Comics,65,2012,NULL,NULL,NULL
10220,Scissors Books,75,1994,1994,NULL,NULL
10221,Brecht Vandenbroucke,20,2010,NULL,NULL,http://brechtvandenbroucke.blogspot.com/
10222,P.M.J. éditions,72,1992,2001,Créée par Pierre Marie Jamet.,https://web.archive.org/web/20010215040712/http://www.pmjeditions.com/pmj/
10223,Point Image,20,1994,NULL,Cree par Jimmy Van den Hautte. Bought by Abracabd SARL in 2009.,http://www.point-image.com/topic/index.html
10224,Les éditions poivre & sel,20,2011,NULL,Fondée par Benoit Houbart.,http://leseditionspoivreetsel.blogspot.com/
10225,Éditions Polystyrène,72,2010,NULL,NULL,http://www.editionspolystyrene.com/
10226,Éditions P'tit Louis,72,1990,NULL,NULL,http://www.editionsptitlouis.fr/
10227,Mug,159,1998,1998,NULL,NULL
10228,Beeldspraak,159,1982,1982,NULL,NULL
10229,Spreeuw,159,1982,1982,Anarchistische uitgeverij. Gaf voor zover bekend slechts één stripboek uit.,NULL
10230,Monguzzi,159,1988,1999,NULL,NULL
10231,Bronzen Adhemar Stichting,20,1991,1997,NULL,NULL
10232,Edmond Spierts,159,1994,1994,Zelf-uitgever.,NULL
10233,Veldhuis,159,NULL,NULL,Gevestigd te Raalte. Uitgever van tijdschriften waaronder Webber.,NULL
10234,SNG Nederland,159,NULL,NULL,Stichting ter bevordering van de viering van het Sinterklaasfeest.,http://www.sngnederland.com/sng/
10235,Theaterfestival,159,NULL,NULL,NULL,NULL
10236,Stichting Pers en Prent,159,1980,NULL,NULL,http://www.pers-en-prent.nl/
10237,Hang Dai Editions,225,2013,NULL,NULL,http://www.hangdaieditions.com/
10238,Държавно издателство Септември [State Publishing House September],22,1979,1989,NULL,NULL
10239,Maverick,109,1978,1978,NULL,NULL
10240,Structo Manufacturing Company,225,1956,NULL,Toy manufacturer from Freeport Illinois that used Custom Comics to produce promotional comics and may also have partnered with Kellogg's.,NULL
10241,Van der Heide,159,1988,1990,NULL,NULL
10242,Lauren Weinstein,225,2003,NULL,NULL,http://www.laurenweinstein.com/
10243,Shiner Comics,225,2008,NULL,Independent publisher based in Cleveland OH.,http://shinercomics.tumblr.com/
